correlation,constant_P_m,correlationship
-0.513751895065111,0.4,diversity-prevalence
-0.310185854540242,0.4,diversity-prevalence
0.205324126933436,0.4,diversity-prevalence
-0.57538517944598,0.4,diversity-prevalence
-0.808042270838791,0.4,diversity-prevalence
-0.50191179480625,0.4,diversity-prevalence
-0.393833106890911,0.4,diversity-prevalence
0.000510706165864986,0.4,diversity-prevalence
-0.385494566274899,0.4,diversity-prevalence
-0.486610494042311,0.4,diversity-prevalence
-0.484277920853591,0.4,diversity-prevalence
-0.671102823644049,0.4,diversity-prevalence
-0.247240476469487,0.4,diversity-prevalence
-0.367673978085386,0.4,diversity-prevalence
-0.577313148739096,0.4,diversity-prevalence
-0.830886858256167,0.4,diversity-prevalence
-0.476898806312333,0.4,diversity-prevalence
-0.368093620574098,0.4,diversity-prevalence
-0.189182927955635,0.4,diversity-prevalence
-0.408585287630936,0.4,diversity-prevalence
-0.718384538694639,0.4,diversity-prevalence
-0.0314337814050302,0.4,diversity-prevalence
-0.354230922650277,0.4,diversity-prevalence
-0.604880424624046,0.4,diversity-prevalence
-0.573121622949844,0.4,diversity-prevalence
-0.388237559487829,0.4,diversity-prevalence
-0.809059715902121,0.4,diversity-prevalence
-0.538987011114039,0.4,diversity-prevalence
-0.701759816220133,0.4,diversity-prevalence
-0.648419501572973,0.4,diversity-prevalence
-0.255502637563947,0.4,diversity-prevalence
-0.87818853184699,0.4,diversity-prevalence
-0.58781941493685,0.4,diversity-prevalence
-0.914929360716084,0.4,diversity-prevalence
-0.178213863569994,0.4,diversity-prevalence
-0.399385805374829,0.4,diversity-prevalence
-0.267041818311314,0.4,diversity-prevalence
-0.885134308478806,0.4,diversity-prevalence
-0.291011459299938,0.4,diversity-prevalence
0.635213305387319,0.4,diversity-prevalence
-0.44801357468181,0.4,diversity-prevalence
-0.861975751352848,0.4,diversity-prevalence
-0.89966359422512,0.4,diversity-prevalence
-0.815342061251475,0.4,diversity-prevalence
-0.232705954346177,0.4,diversity-prevalence
-0.213139616732534,0.4,diversity-prevalence
-0.836278788265047,0.4,diversity-prevalence
-0.936428894979156,0.4,diversity-prevalence
-0.0775081608049694,0.4,diversity-prevalence
-0.718527479378833,0.4,diversity-prevalence
-0.593152098825377,0.4,diversity-prevalence
-0.940678832191672,0.4,diversity-prevalence
-0.852267064442104,0.4,diversity-prevalence
-0.393373182843918,0.4,diversity-prevalence
0.086222926756054,0.4,diversity-prevalence
-0.670743137164837,0.4,diversity-prevalence
-0.631534102735334,0.4,diversity-prevalence
-0.644207108063215,0.4,diversity-prevalence
-0.439818926263871,0.4,diversity-prevalence
-0.687975563868644,0.4,diversity-prevalence
-0.324572547763704,0.4,diversity-prevalence
-0.462824877513321,0.4,diversity-prevalence
-0.545178572073071,0.4,diversity-prevalence
-0.887607087956367,0.4,diversity-prevalence
-0.823331870223936,0.4,diversity-prevalence
-0.575115402070585,0.4,diversity-prevalence
-0.582818201276384,0.4,diversity-prevalence
-0.685033470811368,0.4,diversity-prevalence
-0.0905435934066958,0.4,diversity-prevalence
-0.816118222636848,0.4,diversity-prevalence
-0.349599439837263,0.4,diversity-prevalence
-0.541484986772243,0.4,diversity-prevalence
-0.295027916236676,0.4,diversity-prevalence
0.257057940520228,0.4,diversity-prevalence
-0.702264785705181,0.4,diversity-prevalence
-0.522718531591498,0.4,diversity-prevalence
-0.399262998135819,0.4,diversity-prevalence
-0.0915052680097961,0.4,diversity-prevalence
-0.777541227868959,0.4,diversity-prevalence
-0.825019197795977,0.4,diversity-prevalence
-0.796553059368071,0.4,diversity-prevalence
-0.116470838841255,0.4,diversity-prevalence
-0.512604253611272,0.4,diversity-prevalence
-0.18120528173688,0.4,diversity-prevalence
-0.0422847173908576,0.4,diversity-prevalence
-0.717451114509274,0.4,diversity-prevalence
-0.326619831307186,0.4,diversity-prevalence
-0.808332925013976,0.4,diversity-prevalence
-0.61435883091535,0.4,diversity-prevalence
-0.186550672387121,0.4,diversity-prevalence
-0.263642662012131,0.4,diversity-prevalence
0.102132882729714,0.4,diversity-prevalence
-0.529717392432412,0.4,diversity-prevalence
-0.668031248298173,0.4,diversity-prevalence
-0.62848292499646,0.4,diversity-prevalence
-0.709755256321894,0.4,diversity-prevalence
0.0225161649870837,0.4,diversity-prevalence
-0.709831678598913,0.4,diversity-prevalence
-0.914462369276141,0.4,diversity-prevalence
-0.897237650099499,0.4,diversity-prevalence
-0.502236254979323,0.4,diversity-prevalence
-0.16657148150924,0.4,diversity-prevalence
-0.482385602262581,0.4,diversity-prevalence
-0.83556616855589,0.4,diversity-prevalence
-0.585250628259715,0.4,diversity-prevalence
-0.77590879679288,0.4,diversity-prevalence
-0.582879683651776,0.4,diversity-prevalence
-0.261270506446796,0.4,diversity-prevalence
-0.609926712183676,0.4,diversity-prevalence
-0.183262738777717,0.4,diversity-prevalence
-0.485604371658058,0.4,diversity-prevalence
-0.44197326649051,0.4,diversity-prevalence
-0.631768145420201,0.4,diversity-prevalence
-0.464434152802961,0.4,diversity-prevalence
-0.39877027526072,0.4,diversity-prevalence
-0.266709814243909,0.4,diversity-prevalence
-0.622277863500223,0.4,diversity-prevalence
-0.583507387646797,0.4,diversity-prevalence
-0.642091514435431,0.4,diversity-prevalence
-0.374773457891875,0.4,diversity-prevalence
-0.699618082787558,0.4,diversity-prevalence
-0.586114274680398,0.4,diversity-prevalence
-0.16658161901227,0.4,diversity-prevalence
-0.772032131435768,0.4,diversity-prevalence
-0.976590335238378,0.4,diversity-prevalence
-0.248260493882513,0.4,diversity-prevalence
-0.81416621750281,0.4,diversity-prevalence
-0.635106225345315,0.4,diversity-prevalence
-0.189512601132903,0.4,diversity-prevalence
-0.0311563461225918,0.4,diversity-prevalence
-0.921401463003594,0.4,diversity-prevalence
-0.403517072852306,0.4,diversity-prevalence
-0.408432179555801,0.4,diversity-prevalence
-0.434295672500224,0.4,diversity-prevalence
-0.587896807775741,0.4,diversity-prevalence
-0.907871002412231,0.4,diversity-prevalence
-0.925786588190262,0.4,diversity-prevalence
-0.350311477466069,0.4,diversity-prevalence
-0.326878929185083,0.4,diversity-prevalence
-0.494639827398498,0.4,diversity-prevalence
-0.850131086729418,0.4,diversity-prevalence
-0.779379554331732,0.4,diversity-prevalence
-0.423163706246998,0.4,diversity-prevalence
-0.600866238119064,0.4,diversity-prevalence
-0.765682109316818,0.4,diversity-prevalence
-0.956153823164637,0.4,diversity-prevalence
-0.535351542515077,0.4,diversity-prevalence
-0.952150382292892,0.4,diversity-prevalence
-0.61702744495231,0.4,diversity-prevalence
-0.639135971430126,0.4,diversity-prevalence
-0.551708362859343,0.4,diversity-prevalence
0.0328787296012625,0.4,diversity-prevalence
-0.67617499355987,0.4,diversity-prevalence
-0.438496172678106,0.4,diversity-prevalence
-0.0945619176169217,0.4,diversity-prevalence
-0.570681609710867,0.4,diversity-prevalence
-0.240257893186669,0.4,diversity-prevalence
-0.935168251002356,0.4,diversity-prevalence
-0.783896545460976,0.4,diversity-prevalence
-0.0998533658644626,0.4,diversity-prevalence
0.0406097880577775,0.4,diversity-prevalence
-0.148834593128411,0.4,diversity-prevalence
-0.681039124668849,0.4,diversity-prevalence
-0.610917541477227,0.4,diversity-prevalence
-0.659200865410019,0.4,diversity-prevalence
-0.82856553295011,0.4,diversity-prevalence
-0.439270259934856,0.4,diversity-prevalence
-0.717576132276405,0.4,diversity-prevalence
-0.478809379927925,0.4,diversity-prevalence
-0.66326536026646,0.4,diversity-prevalence
-0.267842415836974,0.4,diversity-prevalence
-0.460238105971034,0.4,diversity-prevalence
-0.610629743750633,0.4,diversity-prevalence
-0.532211641713855,0.4,diversity-prevalence
-0.702468857457765,0.4,diversity-prevalence
-0.506098232415549,0.4,diversity-prevalence
-0.480264039086719,0.4,diversity-prevalence
-0.819466951262027,0.4,diversity-prevalence
0.153384777947246,0.4,diversity-prevalence
-0.88028665767585,0.4,diversity-prevalence
-0.457374711465119,0.4,diversity-prevalence
-0.542590443445004,0.4,diversity-prevalence
0.0293755896477436,0.4,diversity-prevalence
-0.730369318698045,0.4,diversity-prevalence
-0.625678534996228,0.4,diversity-prevalence
-0.284923648564277,0.4,diversity-prevalence
-0.845885522690037,0.4,diversity-prevalence
-0.56868350305328,0.4,diversity-prevalence
-0.110358958844634,0.4,diversity-prevalence
-0.500774633460112,0.4,diversity-prevalence
-0.720334912255389,0.4,diversity-prevalence
-0.900422214551617,0.4,diversity-prevalence
-0.611778968054843,0.4,diversity-prevalence
-0.306393377260451,0.4,diversity-prevalence
-0.646710793003723,0.4,diversity-prevalence
-0.7599763254234,0.4,diversity-prevalence
-0.026774622059291,0.4,diversity-prevalence
-0.735667322731026,0.4,diversity-prevalence
-0.764890307745476,0.4,diversity-prevalence
-0.812513324327692,0.4,diversity-prevalence
0.102550224215183,0.4,diversity-prevalence
-0.377808786133439,0.4,diversity-prevalence
-0.750067599236704,0.4,diversity-prevalence
-0.451041473421245,0.4,diversity-prevalence
-0.628553825469338,0.4,diversity-prevalence
-0.31279317072754,0.4,diversity-prevalence
-0.678033887184437,0.4,diversity-prevalence
-0.157751199555252,0.4,diversity-prevalence
-0.582103160738875,0.4,diversity-prevalence
-0.520508159176929,0.4,diversity-prevalence
-0.157314077752528,0.4,diversity-prevalence
0.218268147110358,0.4,diversity-prevalence
0.0146181616222814,0.4,diversity-prevalence
-0.714932670459865,0.4,diversity-prevalence
-0.52815306809866,0.4,diversity-prevalence
-0.768446886292277,0.4,diversity-prevalence
-0.692711005854637,0.4,diversity-prevalence
-0.770910642768593,0.4,diversity-prevalence
-0.708549385425775,0.4,diversity-prevalence
-0.763279979314493,0.4,diversity-prevalence
-0.76216815978047,0.4,diversity-prevalence
-0.694638534647648,0.4,diversity-prevalence
-0.903525527248878,0.4,diversity-prevalence
-0.643491052987697,0.4,diversity-prevalence
-0.328935651586761,0.4,diversity-prevalence
-0.508299056786192,0.4,diversity-prevalence
-0.581467165818155,0.4,diversity-prevalence
0.065594283246944,0.4,diversity-prevalence
-0.687744163503251,0.4,diversity-prevalence
-0.198035143505207,0.4,diversity-prevalence
-0.382098226672704,0.4,diversity-prevalence
-0.53231957607972,0.4,diversity-prevalence
-0.835703313605971,0.4,diversity-prevalence
-0.317814652258946,0.4,diversity-prevalence
-0.861431528879173,0.4,diversity-prevalence
-0.452953859433817,0.4,diversity-prevalence
-0.396670554752586,0.4,diversity-prevalence
-0.816078856986858,0.4,diversity-prevalence
-0.719572783700414,0.4,diversity-prevalence
-0.678691159078992,0.4,diversity-prevalence
-0.827527382018748,0.4,diversity-prevalence
-0.257717936342435,0.4,diversity-prevalence
-0.870162964235278,0.4,diversity-prevalence
-0.494589183237677,0.4,diversity-prevalence
-0.288977695274505,0.4,diversity-prevalence
-0.555234887331867,0.4,diversity-prevalence
-0.735378500927497,0.4,diversity-prevalence
-0.179130882229517,0.4,diversity-prevalence
0.0319855686089918,0.4,diversity-prevalence
-0.362836022577206,0.4,diversity-prevalence
-0.673200997245606,0.4,diversity-prevalence
-0.798694707798004,0.4,diversity-prevalence
-0.782225550130014,0.4,diversity-prevalence
-0.512727756671682,0.4,diversity-prevalence
-0.697973966058793,0.4,diversity-prevalence
-0.0746169844026534,0.4,diversity-prevalence
-0.44537167458694,0.4,diversity-prevalence
-0.587221270528891,0.4,diversity-prevalence
0.00328447033189661,0.4,diversity-prevalence
-0.531946988724606,0.4,diversity-prevalence
-0.300928131294908,0.4,diversity-prevalence
-0.752666477916473,0.4,diversity-prevalence
-0.503040013532424,0.4,diversity-prevalence
-0.496447893722297,0.4,diversity-prevalence
-0.863968039986017,0.4,diversity-prevalence
-0.285372367356921,0.4,diversity-prevalence
-0.321403030895416,0.4,diversity-prevalence
-0.024277805101764,0.4,diversity-prevalence
-0.294047064862297,0.4,diversity-prevalence
-0.342004593241977,0.4,diversity-prevalence
-0.590625262829241,0.4,diversity-prevalence
-0.516435835716358,0.4,diversity-prevalence
-0.545599053531464,0.4,diversity-prevalence
-0.449323927343153,0.4,diversity-prevalence
-0.37218865904421,0.4,diversity-prevalence
-0.53624431644474,0.4,diversity-prevalence
-0.74059866416215,0.4,diversity-prevalence
-0.486677475154886,0.4,diversity-prevalence
-0.846037346171493,0.4,diversity-prevalence
-0.471333965260295,0.4,diversity-prevalence
-0.744599683746285,0.4,diversity-prevalence
-0.0135554044934771,0.4,diversity-prevalence
-0.558957720216451,0.4,diversity-prevalence
-0.97456126316234,0.4,diversity-prevalence
-0.578740873373923,0.4,diversity-prevalence
-0.941168778902502,0.4,diversity-prevalence
-0.0733508114373396,0.4,diversity-prevalence
-0.0865787829526733,0.4,diversity-prevalence
-0.660029314115095,0.4,diversity-prevalence
-0.633673299112503,0.4,diversity-prevalence
-0.328056434790532,0.4,diversity-prevalence
-0.595395473043067,0.4,diversity-prevalence
-0.698066134534017,0.4,diversity-prevalence
-0.641807679023965,0.4,diversity-prevalence
-0.82784785883632,0.4,diversity-prevalence
-0.472176135464877,0.4,diversity-prevalence
-0.218253683459422,0.4,diversity-prevalence
-0.0988221787764715,0.4,diversity-prevalence
-0.83102873287943,0.4,diversity-prevalence
-0.419824014526342,0.4,diversity-prevalence
-0.71520243728212,0.4,diversity-prevalence
-0.42331199374153,0.4,diversity-prevalence
-0.766888862872386,0.4,diversity-prevalence
0.0535512712655813,0.4,diversity-prevalence
-0.212614457233851,0.4,diversity-prevalence
-0.732591753058276,0.4,diversity-prevalence
-0.705905548826341,0.4,diversity-prevalence
-0.728289708986248,0.4,diversity-prevalence
-0.810981224925017,0.4,diversity-prevalence
0.627428476892415,0.4,diversity-prevalence
-0.760693288131262,0.4,diversity-prevalence
-0.494958380492548,0.4,diversity-prevalence
-0.355866384206921,0.4,diversity-prevalence
-0.852953781506668,0.4,diversity-prevalence
-0.562798053743642,0.4,diversity-prevalence
-0.28775168163374,0.4,diversity-prevalence
-0.820593418021817,0.4,diversity-prevalence
-0.492187795688765,0.4,diversity-prevalence
-0.565930659710129,0.4,diversity-prevalence
-0.629809379513146,0.4,diversity-prevalence
-0.426647498230878,0.4,diversity-prevalence
-0.465146425999327,0.4,diversity-prevalence
-0.508793715237757,0.4,diversity-prevalence
0.0429315124343708,0.4,diversity-prevalence
-0.510071987750698,0.4,diversity-prevalence
-0.440649673325182,0.4,diversity-prevalence
-0.733448879180877,0.4,diversity-prevalence
-0.548610387994543,0.4,diversity-prevalence
-0.878431286777976,0.4,diversity-prevalence
-0.733330302352584,0.4,diversity-prevalence
-0.713333502570707,0.4,diversity-prevalence
-0.177902837832904,0.4,diversity-prevalence
-0.835534639021823,0.4,diversity-prevalence
-0.72487726170454,0.4,diversity-prevalence
-0.239840429328445,0.4,diversity-prevalence
-0.230567011473446,0.4,diversity-prevalence
-0.752216071244947,0.4,diversity-prevalence
-0.747475107029353,0.4,diversity-prevalence
-0.425782762576898,0.4,diversity-prevalence
-0.595424378776842,0.4,diversity-prevalence
-0.636280384763377,0.4,diversity-prevalence
-0.547974457643714,0.4,diversity-prevalence
-0.599292385911459,0.4,diversity-prevalence
-0.854902258108348,0.4,diversity-prevalence
-0.804917663830723,0.4,diversity-prevalence
-0.275644439455971,0.4,diversity-prevalence
-0.606033202242465,0.4,diversity-prevalence
-0.65507624167802,0.4,diversity-prevalence
-0.620251524576529,0.4,diversity-prevalence
-0.760547865699776,0.4,diversity-prevalence
-0.662076286946534,0.4,diversity-prevalence
-0.611231858944321,0.4,diversity-prevalence
-0.197756013111777,0.4,diversity-prevalence
-0.618514463422018,0.4,diversity-prevalence
-0.677928182579565,0.4,diversity-prevalence
-0.87258484549938,0.4,diversity-prevalence
-0.294143333708994,0.4,diversity-prevalence
-0.676353792805956,0.4,diversity-prevalence
-0.806979939607616,0.4,diversity-prevalence
-0.676149339048246,0.4,diversity-prevalence
-0.538629283526237,0.4,diversity-prevalence
-0.543678729511055,0.4,diversity-prevalence
-0.406343491203085,0.4,diversity-prevalence
-0.758050852056321,0.4,diversity-prevalence
-0.786721683386254,0.4,diversity-prevalence
0.394784825823162,0.4,diversity-prevalence
-0.202915055150396,0.4,diversity-prevalence
-0.601819789212371,0.4,diversity-prevalence
-0.738226014558427,0.4,diversity-prevalence
0.266536608069492,0.4,diversity-prevalence
-0.868860544978131,0.4,diversity-prevalence
0.132947774013961,0.4,diversity-prevalence
-0.264723271607,0.4,diversity-prevalence
-0.954996111568468,0.4,diversity-prevalence
-0.7906910884246,0.4,diversity-prevalence
-0.696051632780337,0.4,diversity-prevalence
-0.652641211184916,0.4,diversity-prevalence
-0.467433474837722,0.4,diversity-prevalence
-0.397427916331984,0.4,diversity-prevalence
-0.017851470477418,0.4,diversity-prevalence
-0.715094161830487,0.4,diversity-prevalence
-0.851638563658545,0.4,diversity-prevalence
-0.373099637606646,0.4,diversity-prevalence
-0.70805708553413,0.4,diversity-prevalence
-0.861621526730719,0.4,diversity-prevalence
-0.549666339803794,0.4,diversity-prevalence
-0.76640284523482,0.4,diversity-prevalence
-0.85838542672807,0.4,diversity-prevalence
0.303423893760255,0.4,diversity-prevalence
-0.245648649595313,0.4,diversity-prevalence
-0.0463143097148902,0.4,diversity-prevalence
-0.75266681210214,0.4,diversity-prevalence
-0.103305959999439,0.4,diversity-prevalence
-0.721524019021468,0.4,diversity-prevalence
-0.623172727189451,0.4,diversity-prevalence
-0.692607438216922,0.4,diversity-prevalence
-0.617884917070086,0.4,diversity-prevalence
-0.440305153264622,0.4,diversity-prevalence
-0.669190156030882,0.4,diversity-prevalence
-0.562670322800392,0.4,diversity-prevalence
-0.579943395185143,0.4,diversity-prevalence
-0.729681001355819,0.4,diversity-prevalence
-0.607626731430379,0.4,diversity-prevalence
-0.311384944306936,0.4,diversity-prevalence
-0.0872551488910166,0.4,diversity-prevalence
-0.844260059184792,0.4,diversity-prevalence
-0.706616835909611,0.4,diversity-prevalence
-0.759280409385478,0.4,diversity-prevalence
-0.710800815264479,0.4,diversity-prevalence
-0.628050543479493,0.4,diversity-prevalence
-0.38504277992246,0.4,diversity-prevalence
-0.852146083826663,0.4,diversity-prevalence
-0.389923587348702,0.4,diversity-prevalence
-0.4086541678066,0.4,diversity-prevalence
-0.612392363015974,0.4,diversity-prevalence
-0.934251080683349,0.4,diversity-prevalence
-0.875158700432667,0.4,diversity-prevalence
0.407993057768056,0.4,diversity-prevalence
-0.852368885517504,0.4,diversity-prevalence
-0.367216010287153,0.4,diversity-prevalence
-0.557019424097559,0.4,diversity-prevalence
-0.755952557886711,0.4,diversity-prevalence
-0.720205834807328,0.4,diversity-prevalence
-0.501492547176952,0.4,diversity-prevalence
-0.340148801408697,0.4,diversity-prevalence
-0.187093242710052,0.4,diversity-prevalence
-0.377796306272906,0.4,diversity-prevalence
-0.105372349479986,0.4,diversity-prevalence
-0.293668874376365,0.4,diversity-prevalence
-0.217683478737536,0.4,diversity-prevalence
-0.471685672432348,0.4,diversity-prevalence
-0.528945352902948,0.4,diversity-prevalence
-0.616836669004139,0.4,diversity-prevalence
-0.632075752258799,0.4,diversity-prevalence
-0.491261102098171,0.4,diversity-prevalence
-0.511006085902027,0.4,diversity-prevalence
-0.549650762614039,0.4,diversity-prevalence
-0.799077455413582,0.4,diversity-prevalence
-0.938361573919295,0.4,diversity-prevalence
-0.807394913395334,0.4,diversity-prevalence
-0.113434890598759,0.4,diversity-prevalence
-0.303944614145191,0.4,diversity-prevalence
-0.785561456509689,0.4,diversity-prevalence
0.0449180001391443,0.4,diversity-prevalence
-0.609145154862843,0.4,diversity-prevalence
-0.535964143649151,0.4,diversity-prevalence
-0.121418965983341,0.4,diversity-prevalence
-0.342442371304033,0.4,diversity-prevalence
-0.491229214556937,0.4,diversity-prevalence
-0.676731999610407,0.4,diversity-prevalence
0.57321782569316,0.4,diversity-prevalence
-0.640036472936937,0.4,diversity-prevalence
-0.564667140884634,0.4,diversity-prevalence
-0.717457497836043,0.4,diversity-prevalence
-0.772196627488207,0.4,diversity-prevalence
-0.393329630276824,0.4,diversity-prevalence
-0.301491147961208,0.4,diversity-prevalence
-0.632217988334574,0.4,diversity-prevalence
-0.395868637502458,0.4,diversity-prevalence
-0.247768133476002,0.4,diversity-prevalence
-0.501936460073672,0.4,diversity-prevalence
-0.599540743516329,0.4,diversity-prevalence
-0.429281043565756,0.4,diversity-prevalence
-0.838612104995156,0.4,diversity-prevalence
-0.549199471069973,0.4,diversity-prevalence
-0.651371044330495,0.4,diversity-prevalence
-0.821191554426175,0.4,diversity-prevalence
0.245691081745065,0.4,diversity-prevalence
-0.933330187942801,0.4,diversity-prevalence
-0.747592022671531,0.4,diversity-prevalence
-0.825073129230251,0.4,diversity-prevalence
-0.189695244303134,0.4,diversity-prevalence
-0.678151043434778,0.4,diversity-prevalence
-0.00800044655518487,0.4,diversity-prevalence
-0.394469212227455,0.4,diversity-prevalence
-0.71869676482907,0.4,diversity-prevalence
-0.242908278802315,0.4,diversity-prevalence
-0.73968528685987,0.4,diversity-prevalence
-0.841512333809784,0.4,diversity-prevalence
-0.765811760194932,0.4,diversity-prevalence
-0.941528985327341,0.4,diversity-prevalence
-0.026526895103002,0.4,diversity-prevalence
-0.824899590916708,0.4,diversity-prevalence
-0.438709910745926,0.4,diversity-prevalence
-0.72646188071863,0.4,diversity-prevalence
-0.0256356381302615,0.4,diversity-prevalence
-0.7597631375428,0.4,diversity-prevalence
-0.476813267045438,0.4,diversity-prevalence
-0.774631773320445,0.4,diversity-prevalence
-0.152213787053288,0.4,diversity-prevalence
-0.801653586695668,0.4,diversity-prevalence
-0.690268240548487,0.4,diversity-prevalence
-0.787681092383446,0.4,diversity-prevalence
-0.708950712808307,0.4,diversity-prevalence
0.0151431370470499,0.4,diversity-prevalence
-0.413573086286723,0.4,diversity-prevalence
-0.469779550968313,0.4,diversity-prevalence
-0.667413121948257,0.4,diversity-prevalence
-0.752831610381875,0.4,diversity-prevalence
-0.909592447572779,0.4,diversity-prevalence
-0.676727723080209,0.4,diversity-prevalence
0.223021299308222,0.4,diversity-prevalence
0.00880125564777785,0.4,diversity-prevalence
-0.416047791794243,0.4,diversity-prevalence
-0.281533165756277,0.4,diversity-prevalence
-0.294700041092038,0.4,diversity-prevalence
-0.452035468760972,0.4,diversity-prevalence
-0.324531092191381,0.4,diversity-prevalence
-0.281442451408114,0.4,diversity-prevalence
-0.790683385830295,0.4,diversity-prevalence
-0.275207911062117,0.4,diversity-prevalence
-0.434886197917004,0.4,diversity-prevalence
-0.597994065680693,0.4,diversity-prevalence
-0.51756256000753,0.4,diversity-prevalence
-0.173571299610048,0.4,diversity-prevalence
-0.580920443790949,0.4,diversity-prevalence
-0.196053361909909,0.4,diversity-prevalence
-0.426055679589956,0.4,diversity-prevalence
0.0815318148124442,0.4,diversity-prevalence
-0.595873794039337,0.4,diversity-prevalence
-0.59727686377749,0.4,diversity-prevalence
-0.890093724306849,0.4,diversity-prevalence
-0.773583987090276,0.4,diversity-prevalence
-0.147751182526015,0.4,diversity-prevalence
-0.964526036078537,0.4,diversity-prevalence
0.00912621185800417,0.4,diversity-prevalence
-0.590715897780276,0.4,diversity-prevalence
-0.605746193161842,0.4,diversity-prevalence
-0.802884554575502,0.4,diversity-prevalence
-0.895313565076503,0.4,diversity-prevalence
-0.303576919849576,0.4,diversity-prevalence
-0.734823352964886,0.4,diversity-prevalence
-0.716115227746298,0.4,diversity-prevalence
-0.515258377913534,0.4,diversity-prevalence
-0.836822419098514,0.4,diversity-prevalence
-0.675127868646801,0.4,diversity-prevalence
-0.0547277099841506,0.4,diversity-prevalence
-0.594875172582157,0.4,diversity-prevalence
-0.775926583381458,0.4,diversity-prevalence
-0.574469558682127,0.4,diversity-prevalence
-0.751522724858188,0.4,diversity-prevalence
0.229947858236667,0.4,diversity-prevalence
-0.681409597597586,0.4,diversity-prevalence
-0.893388128114196,0.4,diversity-prevalence
-0.747141780514061,0.4,diversity-prevalence
-0.663312232411007,0.4,diversity-prevalence
-0.76588741754323,0.4,diversity-prevalence
-0.574141516496271,0.4,diversity-prevalence
-0.794050717787613,0.4,diversity-prevalence
-0.339608885834812,0.4,diversity-prevalence
-0.923605517733121,0.4,diversity-prevalence
-0.722620185747808,0.4,diversity-prevalence
-0.739390438545778,0.4,diversity-prevalence
-0.54384856639588,0.4,diversity-prevalence
-0.708807967424322,0.4,diversity-prevalence
-0.725479618673832,0.4,diversity-prevalence
0.0351756360471572,0.4,diversity-prevalence
0.162303807012402,0.4,diversity-prevalence
-0.886713944505433,0.4,diversity-prevalence
-0.821690164665192,0.4,diversity-prevalence
-0.635657186926822,0.4,diversity-prevalence
-0.506761883828374,0.4,diversity-prevalence
-0.61386119373553,0.4,diversity-prevalence
-0.243969229055112,0.4,diversity-prevalence
-0.934394962895823,0.4,diversity-prevalence
-0.74026387222115,0.4,diversity-prevalence
-0.628147731539796,0.4,diversity-prevalence
-0.953280500469664,0.4,diversity-prevalence
-0.242866578847339,0.4,diversity-prevalence
-0.397762517420372,0.4,diversity-prevalence
-0.137009661055182,0.4,diversity-prevalence
-0.54997004374565,0.4,diversity-prevalence
-0.959625968672924,0.4,diversity-prevalence
-0.951174605290375,0.4,diversity-prevalence
-0.227981714377934,0.4,diversity-prevalence
-0.236546766388035,0.4,diversity-prevalence
-0.354791264201364,0.4,diversity-prevalence
-0.722826885693915,0.4,diversity-prevalence
-0.704215676665768,0.4,diversity-prevalence
-0.670008666693926,0.4,diversity-prevalence
-0.083828872270328,0.4,diversity-prevalence
-0.651516994609184,0.4,diversity-prevalence
-0.57138972417255,0.4,diversity-prevalence
-0.226820964979273,0.4,diversity-prevalence
-0.252970772979554,0.4,diversity-prevalence
-0.575299039459562,0.4,diversity-prevalence
-0.411592462734844,0.4,diversity-prevalence
-0.58089036652672,0.4,diversity-prevalence
-0.748644070867455,0.4,diversity-prevalence
-0.485554099018805,0.4,diversity-prevalence
-0.470961845620269,0.4,diversity-prevalence
-0.529191823787435,0.4,diversity-prevalence
-0.740889130882781,0.4,diversity-prevalence
-0.717479212192351,0.4,diversity-prevalence
-0.544803829036,0.4,diversity-prevalence
-0.140789560375375,0.4,diversity-prevalence
-0.712421266062194,0.4,diversity-prevalence
-0.725559125661045,0.4,diversity-prevalence
-0.364560928392531,0.4,diversity-prevalence
-0.831164334865782,0.4,diversity-prevalence
-0.368709375756895,0.4,diversity-prevalence
-0.453897630521917,0.4,diversity-prevalence
-0.0719921473631415,0.4,diversity-prevalence
-0.405228313880922,0.4,diversity-prevalence
-0.324882313959616,0.4,diversity-prevalence
0.04702129803341,0.4,diversity-prevalence
-0.756280336126309,0.4,diversity-prevalence
-0.554490721726175,0.4,diversity-prevalence
-0.754235728244788,0.4,diversity-prevalence
-0.428326438799745,0.4,diversity-prevalence
-0.535591672163416,0.4,diversity-prevalence
-0.403021446154588,0.4,diversity-prevalence
-0.325988302638171,0.4,diversity-prevalence
-0.340951871426672,0.4,diversity-prevalence
-0.613965178983113,0.4,diversity-prevalence
-0.929080195050337,0.4,diversity-prevalence
-0.754075167362401,0.4,diversity-prevalence
0.183349652079226,0.4,diversity-prevalence
-0.695769724066539,0.4,diversity-prevalence
-0.395616141987196,0.4,diversity-prevalence
-0.126197724047767,0.4,diversity-prevalence
-0.957319203357816,0.4,diversity-prevalence
-0.312789491268727,0.4,diversity-prevalence
-0.722699544903045,0.4,diversity-prevalence
-0.538447350382341,0.4,diversity-prevalence
-0.587179912140831,0.4,diversity-prevalence
-0.0119706666712587,0.4,diversity-prevalence
-0.501363287104847,0.4,diversity-prevalence
-0.71438798987411,0.4,diversity-prevalence
-0.698563722172312,0.4,diversity-prevalence
-0.850186631030104,0.4,diversity-prevalence
-0.430203826316057,0.4,diversity-prevalence
-0.751568865146592,0.4,diversity-prevalence
-0.747163130165054,0.4,diversity-prevalence
-0.838206654103293,0.4,diversity-prevalence
