correlation,constant_P_m,correlationship
-0.828542102053729,0.4,richness-prevalence
-0.883211081618986,0.4,richness-prevalence
0.045857871243277,0.4,richness-prevalence
-0.574782358957404,0.4,richness-prevalence
-0.688647812537349,0.4,richness-prevalence
-0.62149380025623,0.4,richness-prevalence
-0.804684629263359,0.4,richness-prevalence
-0.495649747745855,0.4,richness-prevalence
-0.853317361731677,0.4,richness-prevalence
-0.314082896550078,0.4,richness-prevalence
-0.781644613904174,0.4,richness-prevalence
-0.642227185099241,0.4,richness-prevalence
-0.224412167783921,0.4,richness-prevalence
-0.107980959212206,0.4,richness-prevalence
-0.214013895298352,0.4,richness-prevalence
-0.726862628212206,0.4,richness-prevalence
-0.529839019093908,0.4,richness-prevalence
-0.789709097527846,0.4,richness-prevalence
-0.839020689190524,0.4,richness-prevalence
-0.783643143769978,0.4,richness-prevalence
-0.782381289989234,0.4,richness-prevalence
-0.840040233141921,0.4,richness-prevalence
-0.845617979961784,0.4,richness-prevalence
-0.659949016445477,0.4,richness-prevalence
-0.864823235140883,0.4,richness-prevalence
-0.70277023762193,0.4,richness-prevalence
-0.498795582703552,0.4,richness-prevalence
-0.51895242056933,0.4,richness-prevalence
-0.696341287143012,0.4,richness-prevalence
0.00694818683362712,0.4,richness-prevalence
-0.750178872013162,0.4,richness-prevalence
-0.23879960530284,0.4,richness-prevalence
-0.478698564001566,0.4,richness-prevalence
-0.645574106365479,0.4,richness-prevalence
-0.907976003145301,0.4,richness-prevalence
-0.404558016702743,0.4,richness-prevalence
-0.945109434522909,0.4,richness-prevalence
-0.628405908672321,0.4,richness-prevalence
-0.464125719111913,0.4,richness-prevalence
-0.843461345347689,0.4,richness-prevalence
-0.795683409237345,0.4,richness-prevalence
-0.737074388879938,0.4,richness-prevalence
-0.797766891756616,0.4,richness-prevalence
-0.566137274617674,0.4,richness-prevalence
-0.9805528597725,0.4,richness-prevalence
-0.39514155862142,0.4,richness-prevalence
-0.444015017211855,0.4,richness-prevalence
-0.639128494446321,0.4,richness-prevalence
-0.698460946916363,0.4,richness-prevalence
-0.130419617015595,0.4,richness-prevalence
-0.205652284245565,0.4,richness-prevalence
-0.567571706971827,0.4,richness-prevalence
-0.775288408596175,0.4,richness-prevalence
-0.806243309926052,0.4,richness-prevalence
-0.894271027536028,0.4,richness-prevalence
-0.678146263833596,0.4,richness-prevalence
-0.819132276174489,0.4,richness-prevalence
-0.313095877054663,0.4,richness-prevalence
-0.55071208119213,0.4,richness-prevalence
-0.634814620831953,0.4,richness-prevalence
-0.327296419683711,0.4,richness-prevalence
-0.696516863715062,0.4,richness-prevalence
-0.288278994545395,0.4,richness-prevalence
-0.838289523054848,0.4,richness-prevalence
-0.676029275554614,0.4,richness-prevalence
-0.607424449400512,0.4,richness-prevalence
-0.890347992011953,0.4,richness-prevalence
-0.651804123325865,0.4,richness-prevalence
-0.358422071478467,0.4,richness-prevalence
-0.287924445271275,0.4,richness-prevalence
-0.619621600710699,0.4,richness-prevalence
-0.442622208205891,0.4,richness-prevalence
-0.709971914922904,0.4,richness-prevalence
-0.478474949539402,0.4,richness-prevalence
-0.670617708826923,0.4,richness-prevalence
-0.516194301513361,0.4,richness-prevalence
-0.469509214499413,0.4,richness-prevalence
-0.760926179958205,0.4,richness-prevalence
-0.865454123078574,0.4,richness-prevalence
-0.581518197847916,0.4,richness-prevalence
-0.899776105705935,0.4,richness-prevalence
-0.702907380153532,0.4,richness-prevalence
-0.767622018285811,0.4,richness-prevalence
-0.271245861629568,0.4,richness-prevalence
-0.693558709967287,0.4,richness-prevalence
-0.941453785074563,0.4,richness-prevalence
-0.682518162900821,0.4,richness-prevalence
-0.974311071334233,0.4,richness-prevalence
-0.345683081453288,0.4,richness-prevalence
-0.292435112245423,0.4,richness-prevalence
-0.843079190804656,0.4,richness-prevalence
-0.760738928014755,0.4,richness-prevalence
-0.479835648255151,0.4,richness-prevalence
-0.709459580429959,0.4,richness-prevalence
-0.932209125110168,0.4,richness-prevalence
-0.841791573638867,0.4,richness-prevalence
-0.776998148796634,0.4,richness-prevalence
-0.571828499725981,0.4,richness-prevalence
-0.435421242599105,0.4,richness-prevalence
-0.137023029348411,0.4,richness-prevalence
-0.862251965189199,0.4,richness-prevalence
-0.451707127248359,0.4,richness-prevalence
-0.703426200212094,0.4,richness-prevalence
-0.701316236469207,0.4,richness-prevalence
-0.833976681842532,0.4,richness-prevalence
-0.224181960321265,0.4,richness-prevalence
-0.536180209508558,0.4,richness-prevalence
-0.823639235798963,0.4,richness-prevalence
-0.823039171688731,0.4,richness-prevalence
-0.821610305902081,0.4,richness-prevalence
-0.638939823278934,0.4,richness-prevalence
0.20816294908475,0.4,richness-prevalence
-0.946216516849776,0.4,richness-prevalence
-0.696232228627669,0.4,richness-prevalence
-0.544953836655592,0.4,richness-prevalence
-0.849114896316322,0.4,richness-prevalence
-0.801281824972623,0.4,richness-prevalence
-0.505940157132827,0.4,richness-prevalence
-0.842515683834494,0.4,richness-prevalence
-0.605065859803976,0.4,richness-prevalence
-0.7034219972897,0.4,richness-prevalence
-0.683011330218772,0.4,richness-prevalence
-0.504726091440701,0.4,richness-prevalence
-0.731620579012095,0.4,richness-prevalence
-0.652410157918725,0.4,richness-prevalence
-0.307256996979073,0.4,richness-prevalence
-0.639868039866709,0.4,richness-prevalence
-0.483236827042265,0.4,richness-prevalence
-0.762160436107824,0.4,richness-prevalence
-0.722703025715774,0.4,richness-prevalence
-0.914557400527339,0.4,richness-prevalence
-0.668997674749747,0.4,richness-prevalence
-0.79762874476204,0.4,richness-prevalence
-0.314177208072909,0.4,richness-prevalence
-0.90439817240563,0.4,richness-prevalence
-0.752031197662196,0.4,richness-prevalence
-0.333918415144126,0.4,richness-prevalence
-0.378007241526352,0.4,richness-prevalence
-0.825840016690594,0.4,richness-prevalence
-0.882553550533932,0.4,richness-prevalence
-0.628964458228735,0.4,richness-prevalence
-0.761620233695323,0.4,richness-prevalence
-0.774706790243384,0.4,richness-prevalence
-0.620792396220004,0.4,richness-prevalence
-0.633249331887428,0.4,richness-prevalence
-0.892214625346978,0.4,richness-prevalence
-0.934667742860338,0.4,richness-prevalence
-0.785929451997295,0.4,richness-prevalence
-0.683008493960334,0.4,richness-prevalence
-0.678820303950655,0.4,richness-prevalence
-0.693643148621137,0.4,richness-prevalence
-0.908878814964537,0.4,richness-prevalence
-0.688209895432199,0.4,richness-prevalence
-0.711325504957847,0.4,richness-prevalence
-0.404550247613833,0.4,richness-prevalence
-0.847792905486239,0.4,richness-prevalence
-0.775219311782786,0.4,richness-prevalence
-0.894036817326266,0.4,richness-prevalence
-0.384873810701099,0.4,richness-prevalence
-0.748076073097489,0.4,richness-prevalence
-0.806264797946557,0.4,richness-prevalence
-0.744952158938892,0.4,richness-prevalence
-0.769474185995245,0.4,richness-prevalence
-0.634529975965381,0.4,richness-prevalence
-0.607232899934527,0.4,richness-prevalence
-0.759833983978862,0.4,richness-prevalence
-0.671428297284739,0.4,richness-prevalence
-0.18582111822926,0.4,richness-prevalence
-0.360780790417239,0.4,richness-prevalence
-0.752187668874669,0.4,richness-prevalence
-0.858389961781231,0.4,richness-prevalence
0.143708199287638,0.4,richness-prevalence
-0.835889781607093,0.4,richness-prevalence
-0.0963325081447338,0.4,richness-prevalence
-0.449439442890088,0.4,richness-prevalence
-0.986108216993215,0.4,richness-prevalence
-0.930667015820247,0.4,richness-prevalence
-0.750810418800143,0.4,richness-prevalence
-0.689974262326151,0.4,richness-prevalence
-0.623466991695585,0.4,richness-prevalence
-0.795428045407911,0.4,richness-prevalence
-0.318063249191726,0.4,richness-prevalence
-0.788436650966029,0.4,richness-prevalence
-0.917854933049838,0.4,richness-prevalence
-0.727880304758186,0.4,richness-prevalence
-0.711434651760538,0.4,richness-prevalence
-0.904205018180911,0.4,richness-prevalence
-0.642117495534916,0.4,richness-prevalence
-0.749308963451485,0.4,richness-prevalence
-0.868203710474951,0.4,richness-prevalence
0.184956449270038,0.4,richness-prevalence
-0.46028261561521,0.4,richness-prevalence
-0.270743173963177,0.4,richness-prevalence
-0.687465694003364,0.4,richness-prevalence
-0.792191048710713,0.4,diversity-prevalence
-0.918272995324666,0.4,diversity-prevalence
-0.875661825779544,0.4,diversity-prevalence
-0.395651999065061,0.4,diversity-prevalence
-0.560682902967696,0.4,diversity-prevalence
-0.622434007388094,0.4,diversity-prevalence
-0.704889315953815,0.4,diversity-prevalence
-0.472645093896607,0.4,diversity-prevalence
-0.380618177823614,0.4,diversity-prevalence
-0.167711058193637,0.4,diversity-prevalence
-0.769912516426473,0.4,diversity-prevalence
-0.823553917272338,0.4,diversity-prevalence
-0.0906875146469737,0.4,diversity-prevalence
-0.375965879843297,0.4,diversity-prevalence
-0.838761740172737,0.4,diversity-prevalence
-0.467898090410063,0.4,diversity-prevalence
-0.20134915355164,0.4,diversity-prevalence
-0.526186445844987,0.4,diversity-prevalence
-0.629281220109279,0.4,diversity-prevalence
-0.518073197891803,0.4,diversity-prevalence
-0.900329332918375,0.4,diversity-prevalence
-0.599845462552414,0.4,diversity-prevalence
-0.0801952770861199,0.4,diversity-prevalence
-0.816227727859635,0.4,diversity-prevalence
-0.787765688948009,0.4,diversity-prevalence
-0.597409275468961,0.4,diversity-prevalence
-0.249497798142274,0.4,diversity-prevalence
-0.0155374977737296,0.4,diversity-prevalence
-0.800842597193731,0.4,diversity-prevalence
-0.893117845079022,0.4,diversity-prevalence
0.120713514623239,0.4,diversity-prevalence
-0.594680306841897,0.4,diversity-prevalence
-0.272539140963706,0.4,diversity-prevalence
-0.409473545621906,0.4,diversity-prevalence
-0.241520782046995,0.4,diversity-prevalence
-0.878995308792009,0.4,diversity-prevalence
-0.390746584572136,0.4,diversity-prevalence
-0.520578863669805,0.4,diversity-prevalence
-0.734487820683659,0.4,diversity-prevalence
-0.909127330436306,0.4,diversity-prevalence
-0.492237483692528,0.4,diversity-prevalence
-0.207176526899949,0.4,diversity-prevalence
-0.485175396877381,0.4,diversity-prevalence
-0.9283730185482,0.4,diversity-prevalence
-0.228070768117912,0.4,diversity-prevalence
-0.918274189422149,0.4,diversity-prevalence
-0.232293444301585,0.4,diversity-prevalence
-0.0778566142672622,0.4,diversity-prevalence
-0.926117066360025,0.4,diversity-prevalence
-0.197343112145046,0.4,diversity-prevalence
-0.612784008105162,0.4,diversity-prevalence
-0.358326283100115,0.4,diversity-prevalence
-0.904524718541265,0.4,diversity-prevalence
-0.639687802560926,0.4,diversity-prevalence
-0.742402384185065,0.4,diversity-prevalence
-0.220651975240831,0.4,diversity-prevalence
-0.524140763753183,0.4,diversity-prevalence
-0.595076418283645,0.4,diversity-prevalence
-0.518977431107022,0.4,diversity-prevalence
-0.611143943385023,0.4,diversity-prevalence
-0.450710487063518,0.4,diversity-prevalence
-0.622595516935777,0.4,diversity-prevalence
-0.40467831657761,0.4,diversity-prevalence
-0.8938373448917,0.4,diversity-prevalence
-0.640515834170082,0.4,diversity-prevalence
-0.878540888519562,0.4,diversity-prevalence
-0.157790353875567,0.4,diversity-prevalence
-0.335856012040235,0.4,diversity-prevalence
-0.955359625425349,0.4,diversity-prevalence
-0.202112638983482,0.4,diversity-prevalence
-0.37240566315713,0.4,diversity-prevalence
-0.435833966230126,0.4,diversity-prevalence
-0.638732165956618,0.4,diversity-prevalence
-0.843487730029842,0.4,diversity-prevalence
-0.59404784082297,0.4,diversity-prevalence
-0.53052364628746,0.4,diversity-prevalence
-0.548885061880982,0.4,diversity-prevalence
-0.843645559241135,0.4,diversity-prevalence
-0.587209011539454,0.4,diversity-prevalence
-0.759567120696275,0.4,diversity-prevalence
-0.291625039879714,0.4,diversity-prevalence
-0.370132604393797,0.4,diversity-prevalence
0.174760329591829,0.4,diversity-prevalence
-0.370194477114939,0.4,diversity-prevalence
-0.380030058072067,0.4,diversity-prevalence
-0.406842504217897,0.4,diversity-prevalence
-0.207938094083961,0.4,diversity-prevalence
-0.698647570717579,0.4,diversity-prevalence
-0.692547490825615,0.4,diversity-prevalence
-0.800888136709093,0.4,diversity-prevalence
-0.492491005147393,0.4,diversity-prevalence
-0.881550399566834,0.4,diversity-prevalence
-0.824699201666954,0.4,diversity-prevalence
-0.895798378535067,0.4,diversity-prevalence
-0.568748293284558,0.4,diversity-prevalence
-0.739952318610692,0.4,diversity-prevalence
-0.793495144436399,0.4,diversity-prevalence
-0.40622402610284,0.4,diversity-prevalence
-0.404951713659464,0.4,diversity-prevalence
-0.679795120541688,0.4,diversity-prevalence
-0.611213796933704,0.4,diversity-prevalence
-0.0719545231353003,0.4,diversity-prevalence
-0.0911389475668069,0.4,diversity-prevalence
-0.075360010829531,0.4,diversity-prevalence
-0.335181130368215,0.4,diversity-prevalence
-0.5865862145386,0.4,diversity-prevalence
-0.426471935784472,0.4,diversity-prevalence
-0.766484244525966,0.4,diversity-prevalence
-0.513751895065111,0.4,diversity-prevalence
-0.310185854540242,0.4,diversity-prevalence
0.205324126933436,0.4,diversity-prevalence
-0.57538517944598,0.4,diversity-prevalence
-0.808042270838791,0.4,diversity-prevalence
-0.50191179480625,0.4,diversity-prevalence
-0.393833106890911,0.4,diversity-prevalence
0.000510706165864986,0.4,diversity-prevalence
-0.385494566274899,0.4,diversity-prevalence
-0.486610494042311,0.4,diversity-prevalence
-0.484277920853591,0.4,diversity-prevalence
-0.671102823644049,0.4,diversity-prevalence
-0.247240476469487,0.4,diversity-prevalence
-0.367673978085386,0.4,diversity-prevalence
-0.577313148739096,0.4,diversity-prevalence
-0.830886858256167,0.4,diversity-prevalence
-0.476898806312333,0.4,diversity-prevalence
-0.368093620574098,0.4,diversity-prevalence
-0.189182927955635,0.4,diversity-prevalence
-0.408585287630936,0.4,diversity-prevalence
-0.718384538694639,0.4,diversity-prevalence
-0.0314337814050302,0.4,diversity-prevalence
-0.354230922650277,0.4,diversity-prevalence
-0.604880424624046,0.4,diversity-prevalence
-0.573121622949844,0.4,diversity-prevalence
-0.388237559487829,0.4,diversity-prevalence
-0.809059715902121,0.4,diversity-prevalence
-0.538987011114039,0.4,diversity-prevalence
-0.701759816220133,0.4,diversity-prevalence
-0.648419501572973,0.4,diversity-prevalence
-0.255502637563947,0.4,diversity-prevalence
-0.87818853184699,0.4,diversity-prevalence
-0.58781941493685,0.4,diversity-prevalence
-0.914929360716084,0.4,diversity-prevalence
-0.178213863569994,0.4,diversity-prevalence
-0.399385805374829,0.4,diversity-prevalence
-0.267041818311314,0.4,diversity-prevalence
-0.885134308478806,0.4,diversity-prevalence
-0.291011459299938,0.4,diversity-prevalence
0.635213305387319,0.4,diversity-prevalence
-0.44801357468181,0.4,diversity-prevalence
-0.861975751352848,0.4,diversity-prevalence
-0.89966359422512,0.4,diversity-prevalence
-0.815342061251475,0.4,diversity-prevalence
-0.232705954346177,0.4,diversity-prevalence
-0.213139616732534,0.4,diversity-prevalence
-0.836278788265047,0.4,diversity-prevalence
-0.936428894979156,0.4,diversity-prevalence
-0.0775081608049694,0.4,diversity-prevalence
-0.718527479378833,0.4,diversity-prevalence
-0.593152098825377,0.4,diversity-prevalence
-0.940678832191672,0.4,diversity-prevalence
-0.852267064442104,0.4,diversity-prevalence
-0.393373182843918,0.4,diversity-prevalence
0.086222926756054,0.4,diversity-prevalence
-0.670743137164837,0.4,diversity-prevalence
-0.631534102735334,0.4,diversity-prevalence
-0.644207108063215,0.4,diversity-prevalence
-0.439818926263871,0.4,diversity-prevalence
-0.687975563868644,0.4,diversity-prevalence
-0.324572547763704,0.4,diversity-prevalence
-0.462824877513321,0.4,diversity-prevalence
-0.545178572073071,0.4,diversity-prevalence
-0.887607087956367,0.4,diversity-prevalence
-0.823331870223936,0.4,diversity-prevalence
-0.575115402070585,0.4,diversity-prevalence
-0.582818201276384,0.4,diversity-prevalence
-0.685033470811368,0.4,diversity-prevalence
-0.0905435934066958,0.4,diversity-prevalence
-0.816118222636848,0.4,diversity-prevalence
-0.349599439837263,0.4,diversity-prevalence
-0.541484986772243,0.4,diversity-prevalence
-0.295027916236676,0.4,diversity-prevalence
0.257057940520228,0.4,diversity-prevalence
-0.702264785705181,0.4,diversity-prevalence
-0.522718531591498,0.4,diversity-prevalence
-0.399262998135819,0.4,diversity-prevalence
-0.0915052680097961,0.4,diversity-prevalence
-0.777541227868959,0.4,diversity-prevalence
-0.825019197795977,0.4,diversity-prevalence
-0.796553059368071,0.4,diversity-prevalence
-0.116470838841255,0.4,diversity-prevalence
-0.512604253611272,0.4,diversity-prevalence
-0.18120528173688,0.4,diversity-prevalence
-0.0422847173908576,0.4,diversity-prevalence
-0.717451114509274,0.4,diversity-prevalence
-0.326619831307186,0.4,diversity-prevalence
-0.808332925013976,0.4,diversity-prevalence
-0.61435883091535,0.4,diversity-prevalence
-0.186550672387121,0.4,diversity-prevalence
-0.263642662012131,0.4,diversity-prevalence
0.102132882729714,0.4,diversity-prevalence
-0.529717392432412,0.4,diversity-prevalence
-0.668031248298173,0.4,diversity-prevalence
-0.62848292499646,0.4,diversity-prevalence
-0.709755256321894,0.4,diversity-prevalence
0.0225161649870837,0.4,diversity-prevalence
-0.709831678598913,0.4,diversity-prevalence
-0.914462369276141,0.4,diversity-prevalence
-0.897237650099499,0.4,diversity-prevalence
-0.502236254979323,0.4,diversity-prevalence
-0.16657148150924,0.4,diversity-prevalence
-0.482385602262581,0.4,diversity-prevalence
-0.83556616855589,0.4,diversity-prevalence
-0.585250628259715,0.4,diversity-prevalence
-0.77590879679288,0.4,diversity-prevalence
-0.582879683651776,0.4,diversity-prevalence
-0.261270506446796,0.4,diversity-prevalence
-0.609926712183676,0.4,diversity-prevalence
-0.183262738777717,0.4,diversity-prevalence
-0.485604371658058,0.4,diversity-prevalence
-0.44197326649051,0.4,diversity-prevalence
-0.631768145420201,0.4,diversity-prevalence
-0.464434152802961,0.4,diversity-prevalence
-0.39877027526072,0.4,diversity-prevalence
-0.266709814243909,0.4,diversity-prevalence
-0.622277863500223,0.4,diversity-prevalence
-0.583507387646797,0.4,diversity-prevalence
-0.642091514435431,0.4,diversity-prevalence
-0.374773457891875,0.4,diversity-prevalence
-0.699618082787558,0.4,diversity-prevalence
-0.586114274680398,0.4,diversity-prevalence
-0.16658161901227,0.4,diversity-prevalence
-0.772032131435768,0.4,diversity-prevalence
-0.976590335238378,0.4,diversity-prevalence
-0.248260493882513,0.4,diversity-prevalence
-0.81416621750281,0.4,diversity-prevalence
-0.635106225345315,0.4,diversity-prevalence
-0.189512601132903,0.4,diversity-prevalence
-0.0311563461225918,0.4,diversity-prevalence
-0.921401463003594,0.4,diversity-prevalence
-0.403517072852306,0.4,diversity-prevalence
-0.408432179555801,0.4,diversity-prevalence
-0.434295672500224,0.4,diversity-prevalence
-0.587896807775741,0.4,diversity-prevalence
-0.907871002412231,0.4,diversity-prevalence
-0.925786588190262,0.4,diversity-prevalence
-0.350311477466069,0.4,diversity-prevalence
-0.326878929185083,0.4,diversity-prevalence
-0.494639827398498,0.4,diversity-prevalence
-0.850131086729418,0.4,diversity-prevalence
-0.779379554331732,0.4,diversity-prevalence
-0.423163706246998,0.4,diversity-prevalence
-0.600866238119064,0.4,diversity-prevalence
-0.765682109316818,0.4,diversity-prevalence
-0.956153823164637,0.4,diversity-prevalence
-0.535351542515077,0.4,diversity-prevalence
-0.952150382292892,0.4,diversity-prevalence
-0.61702744495231,0.4,diversity-prevalence
-0.639135971430126,0.4,diversity-prevalence
-0.551708362859343,0.4,diversity-prevalence
0.0328787296012625,0.4,diversity-prevalence
-0.67617499355987,0.4,diversity-prevalence
-0.438496172678106,0.4,diversity-prevalence
-0.0945619176169217,0.4,diversity-prevalence
-0.570681609710867,0.4,diversity-prevalence
-0.240257893186669,0.4,diversity-prevalence
-0.935168251002356,0.4,diversity-prevalence
-0.783896545460976,0.4,diversity-prevalence
-0.0998533658644626,0.4,diversity-prevalence
0.0406097880577775,0.4,diversity-prevalence
-0.148834593128411,0.4,diversity-prevalence
-0.681039124668849,0.4,diversity-prevalence
-0.610917541477227,0.4,diversity-prevalence
-0.659200865410019,0.4,diversity-prevalence
-0.82856553295011,0.4,diversity-prevalence
-0.439270259934856,0.4,diversity-prevalence
-0.717576132276405,0.4,diversity-prevalence
-0.478809379927925,0.4,diversity-prevalence
-0.66326536026646,0.4,diversity-prevalence
-0.267842415836974,0.4,diversity-prevalence
-0.460238105971034,0.4,diversity-prevalence
-0.610629743750633,0.4,diversity-prevalence
-0.532211641713855,0.4,diversity-prevalence
-0.702468857457765,0.4,diversity-prevalence
-0.506098232415549,0.4,diversity-prevalence
-0.480264039086719,0.4,diversity-prevalence
-0.819466951262027,0.4,diversity-prevalence
0.153384777947246,0.4,diversity-prevalence
-0.88028665767585,0.4,diversity-prevalence
-0.457374711465119,0.4,diversity-prevalence
-0.542590443445004,0.4,diversity-prevalence
0.0293755896477436,0.4,diversity-prevalence
-0.730369318698045,0.4,diversity-prevalence
-0.625678534996228,0.4,diversity-prevalence
-0.284923648564277,0.4,diversity-prevalence
-0.845885522690037,0.4,diversity-prevalence
-0.56868350305328,0.4,diversity-prevalence
-0.110358958844634,0.4,diversity-prevalence
-0.500774633460112,0.4,diversity-prevalence
-0.720334912255389,0.4,diversity-prevalence
-0.900422214551617,0.4,diversity-prevalence
-0.611778968054843,0.4,diversity-prevalence
-0.306393377260451,0.4,diversity-prevalence
-0.646710793003723,0.4,diversity-prevalence
-0.7599763254234,0.4,diversity-prevalence
-0.026774622059291,0.4,diversity-prevalence
-0.735667322731026,0.4,diversity-prevalence
-0.764890307745476,0.4,diversity-prevalence
-0.812513324327692,0.4,diversity-prevalence
0.102550224215183,0.4,diversity-prevalence
-0.377808786133439,0.4,diversity-prevalence
-0.750067599236704,0.4,diversity-prevalence
-0.451041473421245,0.4,diversity-prevalence
-0.628553825469338,0.4,diversity-prevalence
-0.31279317072754,0.4,diversity-prevalence
-0.678033887184437,0.4,diversity-prevalence
-0.157751199555252,0.4,diversity-prevalence
-0.582103160738875,0.4,diversity-prevalence
-0.520508159176929,0.4,diversity-prevalence
-0.157314077752528,0.4,diversity-prevalence
0.218268147110358,0.4,diversity-prevalence
0.0146181616222814,0.4,diversity-prevalence
-0.714932670459865,0.4,diversity-prevalence
-0.52815306809866,0.4,diversity-prevalence
-0.768446886292277,0.4,diversity-prevalence
-0.692711005854637,0.4,diversity-prevalence
-0.770910642768593,0.4,diversity-prevalence
-0.708549385425775,0.4,diversity-prevalence
-0.763279979314493,0.4,diversity-prevalence
-0.76216815978047,0.4,diversity-prevalence
-0.694638534647648,0.4,diversity-prevalence
-0.903525527248878,0.4,diversity-prevalence
-0.643491052987697,0.4,diversity-prevalence
-0.328935651586761,0.4,diversity-prevalence
-0.508299056786192,0.4,diversity-prevalence
-0.581467165818155,0.4,diversity-prevalence
0.065594283246944,0.4,diversity-prevalence
-0.687744163503251,0.4,diversity-prevalence
-0.198035143505207,0.4,diversity-prevalence
-0.382098226672704,0.4,diversity-prevalence
-0.53231957607972,0.4,diversity-prevalence
-0.835703313605971,0.4,diversity-prevalence
-0.317814652258946,0.4,diversity-prevalence
-0.861431528879173,0.4,diversity-prevalence
-0.452953859433817,0.4,diversity-prevalence
-0.396670554752586,0.4,diversity-prevalence
-0.816078856986858,0.4,diversity-prevalence
-0.719572783700414,0.4,diversity-prevalence
-0.678691159078992,0.4,diversity-prevalence
-0.827527382018748,0.4,diversity-prevalence
-0.257717936342435,0.4,diversity-prevalence
-0.870162964235278,0.4,diversity-prevalence
-0.494589183237677,0.4,diversity-prevalence
-0.288977695274505,0.4,diversity-prevalence
-0.555234887331867,0.4,diversity-prevalence
-0.735378500927497,0.4,diversity-prevalence
-0.179130882229517,0.4,diversity-prevalence
0.0319855686089918,0.4,diversity-prevalence
-0.362836022577206,0.4,diversity-prevalence
-0.673200997245606,0.4,diversity-prevalence
-0.798694707798004,0.4,diversity-prevalence
-0.782225550130014,0.4,diversity-prevalence
-0.512727756671682,0.4,diversity-prevalence
-0.697973966058793,0.4,diversity-prevalence
-0.0746169844026534,0.4,diversity-prevalence
-0.44537167458694,0.4,diversity-prevalence
-0.587221270528891,0.4,diversity-prevalence
0.00328447033189661,0.4,diversity-prevalence
-0.531946988724606,0.4,diversity-prevalence
-0.300928131294908,0.4,diversity-prevalence
-0.752666477916473,0.4,diversity-prevalence
-0.503040013532424,0.4,diversity-prevalence
-0.496447893722297,0.4,diversity-prevalence
-0.863968039986017,0.4,diversity-prevalence
-0.285372367356921,0.4,diversity-prevalence
-0.321403030895416,0.4,diversity-prevalence
-0.024277805101764,0.4,diversity-prevalence
-0.294047064862297,0.4,diversity-prevalence
-0.342004593241977,0.4,diversity-prevalence
-0.590625262829241,0.4,diversity-prevalence
-0.516435835716358,0.4,diversity-prevalence
-0.545599053531464,0.4,diversity-prevalence
-0.449323927343153,0.4,diversity-prevalence
-0.37218865904421,0.4,diversity-prevalence
-0.53624431644474,0.4,diversity-prevalence
-0.74059866416215,0.4,diversity-prevalence
-0.486677475154886,0.4,diversity-prevalence
-0.846037346171493,0.4,diversity-prevalence
-0.471333965260295,0.4,diversity-prevalence
-0.744599683746285,0.4,diversity-prevalence
-0.0135554044934771,0.4,diversity-prevalence
-0.558957720216451,0.4,diversity-prevalence
-0.97456126316234,0.4,diversity-prevalence
-0.578740873373923,0.4,diversity-prevalence
-0.941168778902502,0.4,diversity-prevalence
-0.0733508114373396,0.4,diversity-prevalence
-0.0865787829526733,0.4,diversity-prevalence
-0.660029314115095,0.4,diversity-prevalence
-0.633673299112503,0.4,diversity-prevalence
-0.328056434790532,0.4,diversity-prevalence
-0.595395473043067,0.4,diversity-prevalence
-0.698066134534017,0.4,diversity-prevalence
-0.641807679023965,0.4,diversity-prevalence
-0.82784785883632,0.4,diversity-prevalence
-0.472176135464877,0.4,diversity-prevalence
-0.218253683459422,0.4,diversity-prevalence
-0.0988221787764715,0.4,diversity-prevalence
-0.83102873287943,0.4,diversity-prevalence
-0.419824014526342,0.4,diversity-prevalence
-0.71520243728212,0.4,diversity-prevalence
-0.42331199374153,0.4,diversity-prevalence
-0.766888862872386,0.4,diversity-prevalence
0.0535512712655813,0.4,diversity-prevalence
-0.212614457233851,0.4,diversity-prevalence
-0.732591753058276,0.4,diversity-prevalence
-0.705905548826341,0.4,diversity-prevalence
-0.728289708986248,0.4,diversity-prevalence
-0.810981224925017,0.4,diversity-prevalence
0.627428476892415,0.4,diversity-prevalence
-0.760693288131262,0.4,diversity-prevalence
-0.494958380492548,0.4,diversity-prevalence
-0.355866384206921,0.4,diversity-prevalence
-0.852953781506668,0.4,diversity-prevalence
-0.562798053743642,0.4,diversity-prevalence
-0.28775168163374,0.4,diversity-prevalence
-0.820593418021817,0.4,diversity-prevalence
-0.492187795688765,0.4,diversity-prevalence
-0.565930659710129,0.4,diversity-prevalence
-0.629809379513146,0.4,diversity-prevalence
-0.426647498230878,0.4,diversity-prevalence
-0.465146425999327,0.4,diversity-prevalence
-0.508793715237757,0.4,diversity-prevalence
0.0429315124343708,0.4,diversity-prevalence
-0.510071987750698,0.4,diversity-prevalence
-0.440649673325182,0.4,diversity-prevalence
-0.733448879180877,0.4,diversity-prevalence
-0.548610387994543,0.4,diversity-prevalence
-0.878431286777976,0.4,diversity-prevalence
-0.733330302352584,0.4,diversity-prevalence
-0.713333502570707,0.4,diversity-prevalence
-0.177902837832904,0.4,diversity-prevalence
-0.835534639021823,0.4,diversity-prevalence
-0.72487726170454,0.4,diversity-prevalence
-0.239840429328445,0.4,diversity-prevalence
-0.230567011473446,0.4,diversity-prevalence
-0.752216071244947,0.4,diversity-prevalence
-0.747475107029353,0.4,diversity-prevalence
-0.425782762576898,0.4,diversity-prevalence
-0.595424378776842,0.4,diversity-prevalence
-0.636280384763377,0.4,diversity-prevalence
-0.547974457643714,0.4,diversity-prevalence
